"","X","LRR","var.LRR","scale","col","ID.study","ID.case","system","pr.st"
"720",0.125451731024686,0.67764299402398,0.0328228758364933,1.41731615864005,"darkcyan","JES074",720,"marine",0.124911745966867
"721",0.125451731024686,0.658300449229777,0.0687680552794261,1.37458148519483,"darkcyan","JES075",721,"marine",0.124911745966867
"722",0.125451731024686,0.269476107955208,0.01655351012518,1.45686797320211,"darkcyan","JES076",722,"marine",0.124911745966867
"723",0.125451731024686,0.342808055070299,0.120642662147759,1.34210386735734,"darkcyan","JES077",723,"marine",0.124911745966867
"724",0.125451731024686,-0.162518929497775,0.176505188768801,1.32011768119727,"darkcyan","JES078",724,"marine",0.124911745966867
"725",0.125451731024686,-0.727436254038577,0.0540334452827729,1.38851426410543,"darkcyan","JES079",725,"marine",0.124911745966867
"726",0.125451731024686,0,0.0617283945222354,1.38082142400779,"darkcyan","JES080",726,"marine",0.124911745966867
"727",0.125451731024686,0.45915361322167,0.389501767978741,1.27438397916208,"darkcyan","JES081",727,"marine",0.124911745966867
"1002",1.14635883137526,0.563935449079939,0.00509631002747238,1.52493719671503,"darkgreen","JTN008",1002,"terrestrial",1.17014159356083
"1003",1.28328382234822,0.287682072451781,0.0119764928938188,1.47556851891688,"darkgreen","JTN010",1003,"terrestrial",1.31032877356705
"1006",1.46016864718286,2.04827895829248,0.0283069224816644,1.42586867469728,"darkgreen","JTN018",1006,"terrestrial",1.49142781621266
"1007",0.830569131900133,0.212858280654036,0.000257829535264627,1.69735036618871,"darkgreen","JTN019",1007,"terrestrial",0.846828317219832
